URL,Title,Image,Price,CPU,GPU,Memory,Storage,Type,Usage
https://www.newegg.com/silver-hp-elitebook-840-g3-mainstream/p/1TS-000D-03XX7,"HP EliteBook 840 G3 14""  Grade A Business Laptop - 6th Gen Intel Core i5-6300U 2.4GHz Processor (up to 3.00 GHz), 512 GB SSD, 16 GB Ram, WebCam, Windows 10 Professional 64 Bit",https://c1.neweggimages.com/ProductImage/A60G_132006962343958449I7KOsBH1La.jpg,459,Intel Core i5 6th Gen,Intel HD Graphics 520,16 GB,512 GB,Laptop,Business
https://www.newegg.com/dark-ash-silver-kuu-xbook-workstation/p/1TS-00BK-00031,KUU Xbook 14.1inch Ultra Thin and Light Laptop Intel Celeron Processor J4115 up to 2.5GHz 8GB DDR4 RAM 256GB SSD Windows 10 Pro Notebook Computer,https://c1.neweggimages.com/ProductImage/1TS-00BK-00031-S04.jpg,315,Intel Celeron,Intel UHD Graphics 600,8 GB,256 GB,Laptop,Business
https://www.newegg.com/gray-lenovo-ideapad-3-81we-mainstream/p/1TS-000E-0NJJ5,"Lenovo IdeaPad 3 15.6"" Full HD IPS Notebook, 10th Gen Intel Core i3-1005G1 Processor, 8GB DDR4 RAM, 512GB SSD, Intel UHD Graphics, WiFi-AC, Bluetooth, HDMI, USB, Windows 10 Pro",https://c1.neweggimages.com/ProductImage/1TS-000E-0NJJ5-S01.jpg,499,Intel Core i3 10th Gen,Intel UHD Graphics,8 GB,512 GB,Laptop,Business
https://www.newegg.com/p/N82E16834725118,Gigabyte Aorus 15P - 15.6" 144 Hz - Intel Core i7-10750H - GeForce RTX 2070 Max-Q - 16 GB DDR4 - 512 GB SSD - Windows 10 Home - Gaming Laptop (Aorus 15P WB-7US1130SH),https://c1.neweggimages.com/ProductImage/34-725-118-V19.jpg,"1,299.00",Intel Core i7 10th Gen,Windows 10 Home 64-bit,512 GB PCIe,NVIDIA GeForce RTX 2070 Max-Q,Laptop,Business
https://www.newegg.com/carbon-gray-kuu-k2-workstation/p/1TS-00BK-00039,KUU-K2 New Carbon Gray 14.1" IPS Screen Office Notebook Intel Celeron Processor J4115 8GB DDR4 RAM 256GB SSD Windows 10 All Metal Shell Laptop Computer with Fingerprint Unlock Backlit Keyboard,https://c1.neweggimages.com/ProductImage/1TS-00BK-00039-S01.jpg,415,Intel Celeron,Intel UHD Graphics 600,8 GB,256 GB,Laptop,Business
https://www.newegg.com/graphite-black-lenovo-ideapad-s145/p/1TS-000E-0NDF8,"Lenovo IdeaPad S145 Notebook, 15.6"" HD Display, Intel Celeron N4000 Upto 2.6GHz, 8GB RAM, 128GB SSD, HDMI, UK Keyboard, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImage/AA0SS2009167FUn8.jpg,399.99,Intel Celeron,Intel UHD Graphics 600,8 GB,128 GB,Laptop,Business
https://www.newegg.com/grey-with-blue-diamond-cut-msi-prestige-15-a10sc-296-mainstream/p/N82E16834155448,MSI Laptop Prestige 15 A10SC-296 Intel Core i7 10th Gen 10510U (1.80 GHz) 16 GB Memory 1 TB NVMe SSD NVIDIA GeForce GTX 1650 Max-Q 15.6" Windows 10 Home 64-bit,https://c1.neweggimages.com/ProductImage/34-155-448-01.jpg,"1,289.99",Intel Core i7 10th Gen,NVIDIA GeForce GTX 1650 Max-Q,16 GB,1 TB NVMe,Laptop,Business
https://www.newegg.com/icicle-silver-asus-zenbook-um433da-nh74-mainstream/p/N82E16834235285,"ASUS ZenBook 14 Ultra-Slim Laptop 14"" Full HD 4-Way NanoEdge Bezel, AMD R7 3700U CPU, 16 GB DDR4, 1 TB PCIe SSD, Windows 10 Pro - UM433DA-NH74, Icicle Silver",https://c1.neweggimages.com/ProductImage/34-235-285-V19.jpg,899.99,AMD Ryzen 7 3000 Series,AMD Radeon RX Vega 10,16 GB,1 TB PCIe,Laptop,Business
https://www.newegg.com/p/N82E16834725086,Gigabyte Aorus 5 - 15.6" 144 Hz - Intel Core i7-10750H - GeForce RTX 2060 - 16 GB DDR4 - 512 GB SSD - Windows 10 Home - Gaming Laptop (Aorus 5 KB-7US1130SH) - Only @ Newegg,https://c1.neweggimages.com/ProductImage/34-725-086-V12.jpg,"1,099.00",Intel Core i7 10th Gen,Windows 10 Home 64-bit,512 GB,NVIDIA GeForce RTX 2060,Laptop,Business
https://www.newegg.com/lcd-cover-dreamy-white-metal-with-painting-top-case-transparent-silver-metal-with-sandblasting-asu/p/N82E16834235377,"ASUS VivoBook S15 S533 Thin and Light Laptop, 15.6"" FHD, Intel Core i5-10210U CPU, 8 GB DDR4 RAM, 512 GB PCIe SSD, Windows 10 Home, S533FA-DS51-WH, Dreamy White",https://c1.neweggimages.com/ProductImage/34-235-377-V17.jpg,699.99,Intel Core i5 10th Gen,Intel UHD Graphics,8 GB,512 GB,Laptop,Business
https://www.newegg.com/black-lenovo-20nxs2uc00/p/1TS-000E-0NKH0,"Lenovo ThinkPad T490S Laptop, 14.0"" FHD IPS Touch  300 nits, i7-8565U,   UHD Graphics, 8GB, 512GB SSD, Win 10 Pro",https://c1.neweggimages.com/ProductImage/AHRCD201005D9SU3.jpg,899.99,Intel Core i7 8th Gen,Intel UHD Graphics,8 GB,512 GB,Laptop,Business
https://www.newegg.com/asus-s512fl-nb71/p/N82E16834235472,"ASUS VivoBook S15 S512FL Thin and Light Laptop, 15.6"" FHD, Intel Core i7-10510U CPU, 8 GB RAM, 512 GB PCIe SSD, NVIDIA GeForce MX250 Graphics, FingerPrint, Windows 10 Home, S512FL-NB71, Silver-Metal",https://c1.neweggimages.com/ProductImage/34-235-472-V17.jpg,799.99,Intel Core i7 10th Gen,NVIDIA GeForce MX250,8 GB,512 GB PCIe,Laptop,Business
https://www.newegg.com/pure-silver-acer-aspire-5-a515-55-576h-mainstream/p/N82E16834316932,Acer Laptop Aspire 5 A515-55-576H Intel Core i5 10th Gen 1035G1 (1.00 GHz) 8 GB Memory 512 GB PCIe SSD Intel UHD Graphics 15.6" Windows 10 Home 64-bit,https://c1.neweggimages.com/ProductImage/34-316-932-V83.jpg,549.99,Intel Core i5 10th Gen,Intel UHD Graphics,8 GB,512 GB PCIe,Laptop,Business
https://www.newegg.com/asus-f412da-nh77/p/N82E16834235473,"ASUS VivoBook 14 Laptop, 14"" FHD, AMD Ryzen 7-3700U, AMD Radeon RX Vega 10 Graphics, 8 GB DDR4 RAM, 512 GB PCIe SSD, Backlit KB, Fingerprint, Windows 10 Home, Slate Grey, F412DA-NH77",https://c1.neweggimages.com/ProductImage/34-235-473-V29.jpg,559.99,AMD Ryzen 7 3000 Series,AMD Radeon RX Vega 10,8 GB,512 GB,Laptop,Business
https://www.newegg.com/white-silver-hp-stream-11-ak0035nr/p/1TS-000D-0CZW9,HP 11.6" Stream 11-ak0035nr Intel Celeron N4000 4 GB DDR4 32 GB eMMC (16V15UA) HDMI USB-C Bluetooth 5.0 Windows 10 Home in S,https://c1.neweggimages.com/ProductImage/AKVUS201109WJvI3.jpg,149.99,Intel Celeron,Intel UHD Graphics 600,4 GB,32 GB,Laptop,Business
